meter_id,DateTime,consumption
MAC000074,11/01/13 04:30,0.116
MAC000074,11/01/13 05:00,0.148
MAC000074,11/01/13 05:30,0.218
MAC000074,11/01/13 06:00,0.494
MAC000074,11/01/13 06:30,0.834
MAC000074,11/01/13 07:00,0.0945
MAC000074,11/01/13 07:30,0.144
MAC000074,11/01/13 08:00,0.2295
MAC000074,11/01/13 08:30,0.214
MAC000074,11/01/13 09:00,0.1365
MAC000074,11/01/13 09:30,0.2385
MAC000074,11/01/13 10:00,0.104
MAC000074,11/01/13 10:30,0.0745
MAC000074,11/01/13 11:00,0.0685
MAC000074,11/01/13 11:30,0.0225
MAC000074,11/01/13 12:00,0.033
MAC000074,11/01/13 12:30,0.0245
MAC000074,11/01/13 13:00,0.022
MAC000074,11/01/13 13:30,0.104
MAC000074,11/01/13 14:00,0.084
MAC000074,11/01/13 14:30,0.075
MAC000074,11/01/13 15:00,0.088
MAC000074,11/01/13 15:30,0.1035
MAC000074,11/01/13 16:00,0.1295
MAC000074,11/01/13 16:30,0.1895
MAC000074,11/01/13 17:00,0.404
MAC000074,11/01/13 17:30,0.27
MAC000074,11/01/13 18:00,0.2605
MAC000074,11/01/13 18:30,0.28
MAC000074,11/01/13 19:00,0.279
MAC000074,11/01/13 19:30,0.617
MAC000074,11/01/13 20:00,0.652
MAC000074,11/01/13 20:30,0.3345
MAC000074,11/01/13 21:00,0.1845
MAC000074,11/01/13 21:30,0.1475
MAC000074,11/01/13 22:00,0.1775
MAC000074,11/01/13 22:30,0.207
MAC000074,11/01/13 23:00,0.75
MAC000074,11/01/13 23:30,0.546
MAC000074,12/01/13 00:00,0.316
MAC000074,12/01/13 00:30,0.23
MAC000074,12/01/13 01:00,0.2
MAC000074,12/01/13 01:30,0.202
MAC000074,12/01/13 02:00,0.196
MAC000074,12/01/13 02:30,0.182
MAC000074,12/01/13 03:00,0.116
MAC000074,12/01/13 03:30,0.108
MAC000074,12/01/13 04:00,0.132
MAC000074,12/01/13 04:30,0.106
MAC000074,12/01/13 05:00,0.112
MAC000074,12/01/13 05:30,0.104
MAC000074,12/01/13 06:00,0.194
MAC000074,12/01/13 06:30,0.638
MAC000074,12/01/13 07:00,0.1095
MAC000074,12/01/13 07:30,0.0945
MAC000074,12/01/13 08:00,0.1085
MAC000074,12/01/13 08:30,0.121
MAC000074,12/01/13 09:00,0.1285
MAC000074,12/01/13 09:30,0.1205
MAC000074,12/01/13 10:00,0.1255
MAC000074,12/01/13 10:30,0.1225
MAC000074,12/01/13 11:00,0.099
MAC000074,12/01/13 11:30,0.1225
MAC000074,12/01/13 12:00,0.1165
MAC000074,12/01/13 12:30,0.109
MAC000074,12/01/13 13:00,0.1305
MAC000074,12/01/13 13:30,0.1445
MAC000074,12/01/13 14:00,0.2625
MAC000074,12/01/13 14:30,0.24
MAC000074,12/01/13 15:00,0.117
MAC000074,12/01/13 15:30,0.1125
MAC000074,12/01/13 16:00,0.154
MAC000074,12/01/13 16:30,0.473
MAC000074,12/01/13 17:00,0.153
MAC000074,12/01/13 17:30,0.1095
MAC000074,12/01/13 18:00,0.1635
MAC000074,12/01/13 18:30,0.2015
MAC000074,12/01/13 19:00,0.214
MAC000074,12/01/13 19:30,0.2265
MAC000074,12/01/13 20:00,0.2205
MAC000074,12/01/13 20:30,0.2505
MAC000074,12/01/13 21:00,0.308
MAC000074,12/01/13 21:30,-0.2485
MAC000074,12/01/13 22:00,0.207
MAC000074,12/01/13 22:30,0.2745
MAC000074,12/01/13 23:00,-0.585
MAC000074,12/01/13 23:30,0.914
MAC000074,13/01/13 00:00,0.674
MAC000074,13/01/13 00:30,0.448
MAC000074,13/01/13 01:00,0.262
MAC000074,13/01/13 01:30,0.124
MAC000074,13/01/13 02:00,0.138
MAC000074,13/01/13 02:30,0.218
MAC000074,13/01/13 03:00,0.214
MAC000074,13/01/13 03:30,0.206
MAC000074,13/01/13 04:00,0.184
MAC000074,13/01/13 04:30,0.124
MAC000074,13/01/13 05:00,0.144
MAC000074,13/01/13 05:30,0.124
MAC000074,13/01/13 06:00,0.168
MAC000074,13/01/13 06:30,0.244
MAC000074,13/01/13 07:00,0.068
MAC000074,13/01/13 07:30,0.081
MAC000074,13/01/13 08:00,0.0835
MAC000074,13/01/13 08:30,0.086
MAC000074,13/01/13 09:00,0.1375
MAC000074,13/01/13 09:30,0.1575
MAC000074,13/01/13 10:00,0.1925
MAC000074,13/01/13 10:30,0.078
MAC000074,13/01/13 11:00,0.052
MAC000074,13/01/13 11:30,0.052
MAC000074,13/01/13 12:00,0.0495
MAC000074,13/01/13 12:30,0.069
MAC000074,13/01/13 13:00,0.074
MAC000074,13/01/13 13:30,0.072
MAC000074,13/01/13 14:00,0.081
MAC000074,13/01/13 14:30,0.55549995
MAC000074,13/01/13 15:00,0.556
MAC000074,13/01/13 15:30,0.4975
MAC000074,13/01/13 16:00,0.491
MAC000074,13/01/13 16:30,0.466
MAC000074,13/01/13 17:00,0.464
MAC000074,13/01/13 17:30,0.698
MAC000074,13/01/13 18:00,0.5375
MAC000074,13/01/13 18:30,0.427
MAC000074,13/01/13 19:00,0.2875
MAC000074,13/01/13 19:30,0.2625
MAC000074,13/01/13 20:00,0.2385
MAC000074,13/01/13 20:30,0.2505
MAC000074,13/01/13 21:00,0.239
MAC000074,13/01/13 21:30,0.235
MAC000074,13/01/13 22:00,0.2535
MAC000074,13/01/13 22:30,0.324
MAC000074,13/01/13 23:00,0.836
MAC000074,13/01/13 23:30,0.546
MAC000074,14/01/13 00:00,0.386
MAC000074,14/01/13 00:30,0.264
MAC000074,14/01/13 01:00,0.224
MAC000074,14/01/13 01:30,0.168
MAC000074,14/01/13 02:00,0.204
MAC000074,14/01/13 02:30,0.176
MAC000074,14/01/13 03:00,0.166
MAC000074,14/01/13 03:30,0.178
MAC000074,14/01/13 04:00,0.252
MAC000074,14/01/13 04:30,0.26
MAC000074,14/01/13 05:00,0.226
MAC000074,14/01/13 05:30,0.164
MAC000074,14/01/13 06:00,0.246
MAC000074,14/01/13 06:30,0.412
MAC000074,14/01/13 07:00,0.1545
MAC000074,14/01/13 07:30,0.268
MAC000074,14/01/13 08:00,0.3335
MAC000074,14/01/13 08:30,0.187
MAC000074,14/01/13 09:00,0.155
MAC000074,14/01/13 09:30,0.105
MAC000074,14/01/13 10:00,0.1025
MAC000074,14/01/13 10:30,0.069
MAC000074,14/01/13 11:00,0.0355
MAC000074,14/01/13 11:30,0.027
MAC000074,14/01/13 12:00,0.0305
MAC000074,14/01/13 12:30,0.074
MAC000074,14/01/13 13:00,0.0875
MAC000074,14/01/13 13:30,0.0475
MAC000074,14/01/13 14:00,0.059
MAC000074,14/01/13 14:30,0.1695
MAC000074,14/01/13 15:00,0.305
MAC000074,14/01/13 15:30,0.1355
MAC000074,14/01/13 16:00,0.199
MAC000074,14/01/13 16:30,0.203
MAC000074,14/01/13 17:00,0.2475
MAC000074,14/01/13 17:30,0.2975
MAC000074,14/01/13 18:00,0.224
MAC000074,14/01/13 18:30,0.288
MAC000074,14/01/13 19:00,0.448
MAC000074,14/01/13 19:30,0.445
MAC000074,14/01/13 20:00,0.293
MAC000074,14/01/13 20:30,0.252
MAC000074,14/01/13 21:00,0.3515
MAC000074,14/01/13 21:30,0.278
MAC000074,14/01/13 22:00,0.2895
MAC000074,14/01/13 22:30,0.277
MAC000074,14/01/13 23:00,0.884
MAC000074,14/01/13 23:30,0.506
MAC000074,15/01/13 00:00,0.294
MAC000074,15/01/13 00:30,0.212
MAC000074,15/01/13 01:00,0.138
MAC000074,15/01/13 01:30,0.152
MAC000074,15/01/13 02:00,0.126
MAC000074,15/01/13 02:30,0.116
MAC000074,15/01/13 03:00,0.162
MAC000074,15/01/13 03:30,0.208
MAC000074,15/01/13 04:00,0.176
MAC000074,15/01/13 04:30,0.116
MAC000074,15/01/13 05:00,0.152
MAC000074,15/01/13 05:30,0.152
MAC000074,15/01/13 06:00,0.168
MAC000074,15/01/13 06:30,0.238
MAC000074,15/01/13 07:00,0.213
MAC000074,15/01/13 07:30,0.136
MAC000074,15/01/13 08:00,0.09
MAC000074,15/01/13 08:30,0.1735
MAC000074,15/01/13 09:00,0.1535
MAC000074,15/01/13 09:30,0.214
MAC000074,15/01/13 10:00,0.1165
MAC000074,15/01/13 10:30,0.108
MAC000074,15/01/13 11:00,0.0525
MAC000074,15/01/13 11:30,0.075
MAC000074,15/01/13 12:00,0.062
MAC000074,15/01/13 12:30,0.1265
MAC000074,15/01/13 13:00,0.1215
MAC000074,15/01/13 13:30,0.1185
MAC000074,15/01/13 14:00,0.105
MAC000074,15/01/13 14:30,0.094
MAC000074,15/01/13 15:00,0.166
MAC000074,15/01/13 15:30,0.244
MAC000074,15/01/13 16:00,0.2195
MAC000074,15/01/13 16:30,0.3005
MAC000074,15/01/13 17:00,0.2455
MAC000074,15/01/13 17:30,0.246
MAC000074,15/01/13 18:00,0.2135
MAC000074,15/01/13 18:30,0.2675
MAC000074,15/01/13 19:00,0.3225
MAC000074,15/01/13 19:30,0.2785
MAC000074,15/01/13 20:00,0.313
MAC000074,15/01/13 20:30,0.304
MAC000074,15/01/13 21:00,0.2835
MAC000074,15/01/13 21:30,0.3015
MAC000074,15/01/13 22:00,0.237
MAC000074,15/01/13 22:30,0.1895
MAC000074,15/01/13 23:00,0.942
MAC000074,15/01/13 23:30,0.526
MAC000074,16/01/13 00:00,0.712
MAC000074,16/01/13 00:30,0.406
MAC000074,16/01/13 01:00,0.162
MAC000074,16/01/13 01:30,0.216
MAC000074,16/01/13 02:00,0.212
MAC000074,16/01/13 02:30,0.132
MAC000074,16/01/13 03:00,0.158
MAC000074,16/01/13 03:30,0.122
MAC000074,16/01/13 04:00,0.13
MAC000074,16/01/13 04:30,0.192
MAC000074,16/01/13 05:00,0.202
MAC000074,16/01/13 05:30,0.128
MAC000074,16/01/13 06:00,0.204
MAC000074,16/01/13 06:30,0.248
MAC000074,16/01/13 07:00,0.1225
MAC000074,16/01/13 07:30,0.2265
MAC000074,16/01/13 08:00,0.212
MAC000074,16/01/13 08:30,0.251
MAC000074,16/01/13 09:00,0.2315
MAC000074,16/01/13 09:30,0.1785
MAC000074,16/01/13 10:00,0.107
MAC000074,16/01/13 10:30,0.111
MAC000074,16/01/13 11:00,0.083
MAC000074,16/01/13 11:30,0.042
MAC000074,16/01/13 12:00,0.027
MAC000074,16/01/13 12:30,0.1135
MAC000074,16/01/13 13:00,0.0495
MAC000074,16/01/13 13:30,0.087
MAC000074,16/01/13 14:00,0.123
MAC000074,16/01/13 14:30,0.1645
MAC000074,16/01/13 15:00,0.1065
MAC000074,16/01/13 15:30,0.119
MAC000074,16/01/13 16:00,0.1205
MAC000074,16/01/13 16:30,0.214
MAC000074,16/01/13 17:00,0.269
MAC000074,16/01/13 17:30,0.2335
MAC000074,16/01/13 18:00,0.2925
MAC000074,16/01/13 18:30,0.2915
MAC000074,16/01/13 19:00,0.2955
MAC000074,16/01/13 19:30,0.2835
MAC000074,16/01/13 20:00,0.3145
MAC000074,16/01/13 20:30,0.184
MAC000074,16/01/13 21:00,0.2135
MAC000074,16/01/13 21:30,0.235
MAC000074,16/01/13 22:00,0.244
MAC000074,16/01/13 22:30,0.22
MAC000074,16/01/13 23:00,0.876
MAC000074,16/01/13 23:30,0.736
MAC000074,17/01/13 00:00,0.226
MAC000074,17/01/13 00:30,0.152
MAC000074,17/01/13 01:00,0.156
MAC000074,17/01/13 01:30,2000000
MAC000074,17/01/13 02:00,0.122
MAC000074,17/01/13 02:30,0.12
MAC000074,17/01/13 03:00,0.16
MAC000074,17/01/13 03:30,0.218
MAC000074,17/01/13 04:00,0.18
MAC000074,17/01/13 04:30,0.112
MAC000074,17/01/13 05:00,0.14
MAC000074,17/01/13 05:30,0.134
MAC000074,17/01/13 06:00,0.172
MAC000074,17/01/13 06:30,0.316
MAC000074,17/01/13 07:00,0.102
MAC000074,17/01/13 07:30,0.293
MAC000074,17/01/13 08:00,0.315
MAC000074,17/01/13 08:30,0.2615
MAC000074,17/01/13 09:00,0.119
MAC000074,17/01/13 09:30,0.1125
MAC000074,17/01/13 10:00,0.1685
MAC000074,17/01/13 10:30,0.0845
MAC000074,17/01/13 11:00,0.06
MAC000074,17/01/13 11:30,0.0585
MAC000074,17/01/13 12:00,0.328
MAC000074,17/01/13 12:30,0.1365
MAC000074,17/01/13 13:00,0.034
MAC000074,17/01/13 13:30,0.111
MAC000074,17/01/13 14:00,0.0815
MAC000074,17/01/13 14:30,0.0855
MAC000074,17/01/13 15:00,0.0695
MAC000074,17/01/13 15:30,0.1905
MAC000074,17/01/13 16:00,0.1665
MAC000074,17/01/13 16:30,0.257
MAC000074,17/01/13 17:00,0.27
MAC000074,17/01/13 17:30,0.3
MAC000074,17/01/13 18:00,0.2675
MAC000074,17/01/13 18:30,0.2525
MAC000074,17/01/13 19:00,0.2585
MAC000074,17/01/13 19:30,0.213
MAC000074,17/01/13 20:00,0.207
MAC000074,17/01/13 20:30,0.2455
MAC000074,17/01/13 21:00,0.2355
MAC000074,17/01/13 21:30,0.265
MAC000074,17/01/13 22:00,0.263
MAC000074,17/01/13 22:30,0.285
MAC000074,17/01/13 23:00,0.786
MAC000074,17/01/13 23:30,0.382
MAC000074,18/01/13 00:00,0.332
MAC000074,18/01/13 00:30,0.216
MAC000074,18/01/13 01:00,0.13
MAC000074,18/01/13 01:30,0.13
MAC000074,18/01/13 02:00,0.154
MAC000074,18/01/13 02:30,-0.058
MAC000074,18/01/13 03:00,0.126
MAC000074,18/01/13 03:30,0.122
MAC000074,18/01/13 04:00,0.164
MAC000074,18/01/13 04:30,0.21
MAC000074,18/01/13 05:00,0.196
MAC000074,18/01/13 05:30,0.124
MAC000074,18/01/13 06:00,0.184
MAC000074,18/01/13 06:30,0.396
MAC000074,18/01/13 07:00,0.0615
MAC000074,18/01/13 07:30,0.1605
MAC000074,18/01/13 08:00,0.1815
MAC000074,18/01/13 08:30,0.2055
MAC000074,18/01/13 09:00,0.204
MAC000074,18/01/13 09:30,0.193
MAC000074,18/01/13 10:00,0.3295
MAC000074,18/01/13 10:30,0.142
MAC000074,18/01/13 11:00,0.173
MAC000074,18/01/13 11:30,0.181
MAC000074,18/01/13 12:00,0.097
MAC000074,18/01/13 12:30,0.126
MAC000074,18/01/13 13:00,0.0975
MAC000074,18/01/13 13:30,0.11
MAC000074,18/01/13 14:00,0.082
MAC000074,18/01/13 14:30,0.057
MAC000074,18/01/13 15:00,0.1035
MAC000074,18/01/13 15:30,0.0835
MAC000074,18/01/13 16:00,0.1705
MAC000074,18/01/13 16:30,0.1765
MAC000074,18/01/13 17:00,0.329
MAC000074,18/01/13 17:30,0.283
MAC000074,18/01/13 18:00,0.269
MAC000074,18/01/13 18:30,0.467
MAC000074,18/01/13 19:00,0.6385
MAC000074,18/01/13 19:30,0.407
MAC000074,18/01/13 20:00,0.329
MAC000074,18/01/13 20:30,0.5505
MAC000074,18/01/13 21:00,0.4445
MAC000074,18/01/13 21:30,0.315
MAC000074,18/01/13 22:00,0.3165
MAC000074,18/01/13 22:30,0.2715
MAC000074,18/01/13 23:00,0.988
MAC000074,18/01/13 23:30,0.396
MAC000074,19/01/13 00:00,0.334
MAC000074,19/01/13 00:30,0.268
MAC000074,19/01/13 01:00,0.2
MAC000074,19/01/13 01:30,0.122
MAC000074,19/01/13 02:00,0.116
MAC000074,19/01/13 02:30,0.196
MAC000074,19/01/13 03:00,0.214
MAC000074,19/01/13 03:30,0.2
MAC000074,19/01/13 04:00,0.118
MAC000074,19/01/13 04:30,0.114
MAC000074,19/01/13 05:00,0.146
MAC000074,19/01/13 05:30,-0.06
MAC000074,19/01/13 06:00,0.168
MAC000074,19/01/13 06:30,0.246
MAC000074,19/01/13 07:00,0.0715
MAC000074,19/01/13 07:30,0.081
MAC000074,19/01/13 08:00,0.082
MAC000074,19/01/13 08:30,0.07
MAC000074,19/01/13 09:00,0.1045
MAC000074,19/01/13 09:30,0.1195
MAC000074,19/01/13 10:00,0
MAC000074,19/01/13 10:30,0.1545
MAC000074,19/01/13 11:00,0.1045
MAC000074,19/01/13 11:30,0.2775
MAC000074,19/01/13 12:00,0.2495
MAC000074,19/01/13 12:30,0.161
MAC000074,19/01/13 13:00,0.1515
MAC000074,19/01/13 13:30,0.161
MAC000074,19/01/13 14:00,0.174
MAC000074,19/01/13 14:30,0.1905
MAC000074,19/01/13 15:00,0.319
MAC000074,19/01/13 15:30,0.365
MAC000074,19/01/13 16:00,0.0765
MAC000074,19/01/13 16:30,0.0665
MAC000074,19/01/13 17:00,0.055
MAC000074,19/01/13 17:30,0.15
MAC000074,19/01/13 18:00,0.214
MAC000074,19/01/13 18:30,0.217
MAC000074,19/01/13 19:00,0.2335
MAC000074,19/01/13 19:30,0.243
MAC000074,19/01/13 20:00,-0.247
MAC000074,19/01/13 20:30,0.271
MAC000074,19/01/13 21:00,0.2675
MAC000074,19/01/13 21:30,0.3765
MAC000074,19/01/13 22:00,0.334
MAC000074,19/01/13 22:30,0.2605
MAC000074,19/01/13 23:00,1.06
MAC000074,19/01/13 23:30,-99999
MAC000074,20/01/13 00:00,1.098
MAC000074,20/01/13 00:30,0.394
MAC000074,20/01/13 01:00,0.412
MAC000074,20/01/13 01:30,0.308
MAC000074,20/01/13 02:00,0.422
MAC000074,20/01/13 02:30,0.168
MAC000074,20/01/13 03:00,0.16
MAC000074,20/01/13 03:30,0.172
MAC000074,20/01/13 04:00,0.124
MAC000074,20/01/13 04:30,0.186
MAC000074,20/01/13 05:00,0.156
MAC000074,20/01/13 05:30,0.106
MAC000074,20/01/13 06:00,0.238
MAC000074,20/01/13 06:30,0.418
MAC000074,20/01/13 07:00,0.1
MAC000074,20/01/13 07:30,0.0805
MAC000074,20/01/13 08:00,0.0765
MAC000074,20/01/13 08:30,0.0745
MAC000074,20/01/13 09:00,0.0625
MAC000074,20/01/13 09:30,0.0955
MAC000074,20/01/13 10:00,0.1325
MAC000074,20/01/13 10:30,0.091
MAC000074,20/01/13 11:00,0.1865
MAC000074,20/01/13 11:30,0.119
MAC000074,20/01/13 12:00,0.127
MAC000074,20/01/13 12:30,0.1255
MAC000074,20/01/13 13:00,0.118
MAC000074,20/01/13 13:30,0.1275
MAC000074,20/01/13 14:00,0.106
MAC000074,20/01/13 14:30,0.2005
MAC000074,20/01/13 15:00,0.1275
MAC000074,20/01/13 15:30,0.1345
MAC000074,20/01/13 16:00,0.3165
MAC000074,20/01/13 16:30,0.4385
MAC000074,20/01/13 17:00,0.2365
MAC000074,20/01/13 17:30,0.2705
MAC000074,20/01/13 18:00,0.2155
MAC000074,20/01/13 18:30,0.226
MAC000074,20/01/13 19:00,0.213
MAC000074,20/01/13 19:30,0.2515
MAC000074,20/01/13 20:00,0.285
MAC000074,20/01/13 20:30,0.2895
MAC000074,20/01/13 21:00,0.2585
MAC000074,20/01/13 21:30,0.313
MAC000074,20/01/13 22:00,0.3125
MAC000074,20/01/13 22:30,0.307
MAC000074,20/01/13 23:00,0.922
MAC000074,20/01/13 23:30,0.82
MAC000074,21/01/13 00:00,0.904
MAC000074,21/01/13 00:30,0.588
MAC000074,21/01/13 01:00,0.522
MAC000074,21/01/13 01:30,0.202
MAC000074,21/01/13 02:00,0.222
MAC000074,21/01/13 02:30,0.208
MAC000074,21/01/13 03:00,0.162
MAC000074,21/01/13 03:30,0.128
MAC000074,21/01/13 04:00,0.118
MAC000074,21/01/13 04:30,0.182
MAC000074,21/01/13 05:00,0.222
MAC000074,21/01/13 05:30,0.224
MAC000074,21/01/13 06:00,0.26
MAC000074,21/01/13 06:30,0.398
MAC000074,21/01/13 07:00,0.0675
MAC000074,21/01/13 07:30,0.1555
MAC000074,21/01/13 08:00,0.0835
MAC000074,21/01/13 08:30,0.0825
MAC000074,21/01/13 09:00,0.1455
MAC000074,21/01/13 09:30,0.183
MAC000074,21/01/13 10:00,0.169
MAC000074,21/01/13 10:30,0.1915
MAC000074,21/01/13 11:00,0.136
MAC000074,21/01/13 11:30,0
MAC000074,21/01/13 12:00,0.13
MAC000074,21/01/13 12:30,0.168
MAC000074,21/01/13 13:00,0.1355
MAC000074,21/01/13 13:30,0.1515
MAC000074,21/01/13 14:00,0.1235
MAC000074,21/01/13 14:30,0.125
MAC000074,21/01/13 15:00,0.151
MAC000074,21/01/13 15:30,0.154
MAC000074,21/01/13 16:00,0.4765
MAC000074,21/01/13 16:30,0.2305
MAC000074,21/01/13 17:00,0.1865
MAC000074,21/01/13 17:30,0.175
MAC000074,21/01/13 18:00,0.178
MAC000074,21/01/13 18:30,0.216
MAC000074,21/01/13 19:00,0.2555
MAC000074,21/01/13 19:30,0.233
MAC000074,21/01/13 20:00,0.2535
MAC000074,21/01/13 20:30,0.3115
MAC000074,21/01/13 21:00,0.2695
MAC000074,21/01/13 21:30,0.384
MAC000074,21/01/13 22:00,0.514
MAC000074,21/01/13 22:30,0.325
MAC000074,21/01/13 23:00,1.144
MAC000074,21/01/13 23:30,0.548
MAC000074,22/01/13 00:00,0.484
MAC000074,22/01/13 00:30,0.21
MAC000074,22/01/13 01:00,0.126
MAC000074,22/01/13 01:30,0.146
MAC000074,22/01/13 02:00,0.116
MAC000074,22/01/13 02:30,0.12
MAC000074,22/01/13 03:00,0.124
MAC000074,22/01/13 03:30,0.134
MAC000074,22/01/13 04:00,0.212
MAC000074,22/01/13 04:30,0.212
MAC000074,22/01/13 05:00,0.204
MAC000074,22/01/13 05:30,0.142
MAC000074,22/01/13 06:00,0.162
MAC000074,22/01/13 06:30,0.414
MAC000074,22/01/13 07:00,0.0685
MAC000074,22/01/13 07:30,0.202
MAC000074,22/01/13 08:00,0.0865
MAC000074,22/01/13 08:30,0.0905
MAC000074,22/01/13 09:00,0.3725
MAC000074,22/01/13 09:30,0.5775
MAC000074,22/01/13 10:00,0.1815
MAC000074,22/01/13 10:30,0.146
MAC000074,22/01/13 11:00,0.138
MAC000074,22/01/13 11:30,0.1425
MAC000074,22/01/13 12:00,0.146
MAC000074,22/01/13 12:30,0.1575
MAC000074,22/01/13 13:00,0.128
MAC000074,22/01/13 13:30,0.138
MAC000074,22/01/13 14:00,0.159
MAC000074,22/01/13 14:30,0.147
MAC000074,22/01/13 15:00,0
MAC000074,22/01/13 15:30,0.188
MAC000074,22/01/13 16:00,0.2
MAC000074,22/01/13 16:30,0.3395
MAC000074,22/01/13 17:00,0.264
MAC000074,22/01/13 17:30,0.202
MAC000074,22/01/13 18:00,0.261
MAC000074,22/01/13 18:30,0.2605
MAC000074,22/01/13 19:00,0.2595
MAC000074,22/01/13 19:30,0.2395
MAC000074,22/01/13 20:00,0.265
MAC000074,22/01/13 20:30,0.282
MAC000074,22/01/13 21:00,0.227
MAC000074,22/01/13 21:30,0.3655
MAC000074,22/01/13 22:00,0.4845
MAC000074,22/01/13 22:30,0.3025
MAC000074,22/01/13 23:00,0.67
MAC000074,22/01/13 23:30,0.886
MAC000074,23/01/13 00:00,0.608
MAC000074,23/01/13 00:30,0.186
MAC000074,23/01/13 01:00,0.172
MAC000074,23/01/13 01:30,0.212
MAC000074,23/01/13 02:00,0.158
MAC000074,23/01/13 02:30,0.148
MAC000074,23/01/13 03:00,0.126
MAC000074,23/01/13 03:30,0.128
MAC000074,23/01/13 04:00,0.198
MAC000074,23/01/13 04:30,0.208
MAC000074,23/01/13 05:00,0.13
MAC000074,23/01/13 05:30,0.154
MAC000074,23/01/13 06:00,0.168
MAC000074,23/01/13 06:30,0.38
MAC000074,23/01/13 07:00,0.095
MAC000074,23/01/13 07:30,0.205
MAC000074,23/01/13 08:00,0.208
MAC000074,23/01/13 08:30,0.231
MAC000074,23/01/13 09:00,0.1445
MAC000074,23/01/13 09:30,0.561
MAC000074,23/01/13 10:00,0.276
MAC000074,23/01/13 10:30,0.1705
MAC000074,23/01/13 11:00,0.097
MAC000074,23/01/13 11:30,0.128
MAC000074,23/01/13 12:00,0.1195
MAC000074,23/01/13 12:30,0.1335
MAC000074,23/01/13 13:00,0.0995
MAC000074,23/01/13 13:30,0.116
MAC000074,23/01/13 14:00,0.1305
MAC000074,23/01/13 14:30,0.126
MAC000074,23/01/13 15:00,0.1335
MAC000074,23/01/13 15:30,0.1725
MAC000074,23/01/13 16:00,0.1395
MAC000074,23/01/13 16:30,0.1955
MAC000074,23/01/13 17:00,0.218
MAC000074,23/01/13 17:30,0.206
MAC000074,23/01/13 18:00,0.264
MAC000074,23/01/13 18:30,0.228
MAC000074,23/01/13 19:00,0.4765
MAC000074,23/01/13 19:30,0.306
MAC000074,23/01/13 20:00,0.2785
MAC000074,23/01/13 20:30,0.322
MAC000074,23/01/13 21:00,0.2605
MAC000074,23/01/13 21:30,0.249
MAC000074,23/01/13 22:00,0.238
MAC000074,23/01/13 22:30,0.3155
MAC000074,23/01/13 23:00,0.832
MAC000074,23/01/13 23:30,0.582
MAC000074,24/01/13 00:00,-0.248
MAC000074,24/01/13 00:30,0.662
MAC000074,24/01/13 01:00,0.36
MAC000074,24/01/13 01:30,0.426
MAC000074,24/01/13 02:00,0.342
MAC000074,24/01/13 02:30,0.338
MAC000074,24/01/13 03:00,0.342
MAC000074,24/01/13 03:30,0
MAC000074,24/01/13 04:00,2000000
MAC000074,24/01/13 04:30,0.13
MAC000074,24/01/13 05:00,0.218
MAC000074,24/01/13 05:30,0.144
MAC000074,24/01/13 06:00,0.154
MAC000074,24/01/13 06:30,0.282
MAC000074,24/01/13 07:00,0.098
MAC000074,24/01/13 07:30,0.175
MAC000074,24/01/13 08:00,0.191
MAC000074,24/01/13 08:30,0.1605
MAC000074,24/01/13 09:00,0.0975
MAC000074,24/01/13 09:30,0.1315
MAC000074,24/01/13 10:00,0.1575
MAC000074,24/01/13 10:30,0.2225
MAC000074,24/01/13 11:00,0.1455
MAC000074,24/01/13 11:30,0.1475
MAC000074,24/01/13 12:00,0.133
MAC000074,24/01/13 12:30,0.1
MAC000074,24/01/13 13:00,0.201
MAC000074,24/01/13 13:30,0.1255
MAC000074,24/01/13 14:00,0.133
MAC000074,24/01/13 14:30,0.1225
MAC000074,24/01/13 15:00,0.1245
MAC000074,24/01/13 15:30,0.21
MAC000074,24/01/13 16:00,0.192
MAC000074,24/01/13 16:30,0.181
MAC000074,24/01/13 17:00,0.235
MAC000074,24/01/13 17:30,0.1885
MAC000074,24/01/13 18:00,0.2335
MAC000074,24/01/13 18:30,0.252
MAC000074,24/01/13 19:00,0.199
MAC000074,24/01/13 19:30,0.468
MAC000074,24/01/13 20:00,0.3695
MAC000074,24/01/13 20:30,0.2255
MAC000074,24/01/13 21:00,0.214
MAC000074,24/01/13 21:30,0.1995
MAC000074,24/01/13 22:00,0.237
MAC000074,24/01/13 22:30,0.243
MAC000074,24/01/13 23:00,0.842
MAC000074,24/01/13 23:30,0.386
MAC000074,25/01/13 00:00,0.524
MAC000074,25/01/13 00:30,0.712
MAC000074,25/01/13 01:00,0.722
MAC000074,25/01/13 01:30,0.516
MAC000074,25/01/13 02:00,0.322
MAC000074,25/01/13 02:30,0.288
MAC000074,25/01/13 03:00,0.252
MAC000074,25/01/13 03:30,0.216
MAC000074,25/01/13 04:00,0.172
MAC000074,25/01/13 04:30,0.14
MAC000074,25/01/13 05:00,0.154
MAC000074,25/01/13 05:30,0.194
MAC000074,25/01/13 06:00,0.222
MAC000074,25/01/13 06:30,0.254
MAC000074,25/01/13 07:00,0.066
MAC000074,25/01/13 07:30,0
MAC000074,25/01/13 08:00,0.152
MAC000074,25/01/13 08:30,0.1705
MAC000074,25/01/13 09:00,0.4015
MAC000074,25/01/13 09:30,0.2035
MAC000074,25/01/13 10:00,0.2265
MAC000074,25/01/13 10:30,0.156
MAC000074,25/01/13 11:00,0.084
MAC000074,25/01/13 11:30,0.0795
MAC000074,25/01/13 12:00,0.1015
